13:14:21,62,94,82,44,210,255,243,191,120,58,29,23,25,35,59,86,113,133,139,135,135,125,98,62,30,13,6,5,12;
13:14:20,1226,4,2,27,78,145,165,144,96,47,26,39,74,127,200,245,255,229,176,109,75,51,26,5,5,26,47,50,27;
13:14:20,42,229,255,247,207,132,79,42,22,30,75,126,158,153,106,53,16,3,17,49,64,54,28,7,15,40,72,111,176;
13:14:20,37,102,158,193,196,171,127,95,80,71,0,158,102,75,69,80,106,155,0,0,0,0,0,0,0,0,0,0,0;
13:14:19,43,36,45,65,83,88,81,57,23,4,31,76,111,124,133,144,171,215,255,248,202,132,60,19,31,62,75,61,40;
13:14:19,907,192,245,255,203,92,22,1,13,40,53,47,47,61,71,66,49,35,53,134,203,232,221,190,155,127,111,85,97;
13:14:18,1479,67,42,14,0,22,69,107,121,124,118,113,126,159,209,247,255,225,160,62,17,8,19,52,88,99,102,99,85;
13:14:18,11,8,17,100,215,241,152,55,14,43,1009,209,148,67,23,12,31,84,150,185,188,158,103,0,0,0,0,0,0;
13:14:17,419,17,32,48,62,91,118,139,144,124,70,45,63,123,212,255,249,206,142,72,36,18,16,31,45,52,47,29,11;
13:14:17,21,6,4,36,110,210,255,242,186,125,88,63,48,43,58,101,151,178,157,80,46,54,82,115,122,91,62,46,26;
13:14:16,31,17,24,39,84,176,234,255,243,220,210,200,186,167,134,117,111,92,52,16,33,81,129,149,119,66,22,4,7;
13:14:16,31,95,78,56,40,50,91,119,112,82,67,95,157,222,255,207,162,155,191,225,218,165,86,17,2,25,53,77,97;
13:14:15,17,2,29,83,146,192,184,137,75,30,19,22,28,44,87,151,213,253,255,201,136,76,29,4,9,24,35,31,9;
13:14:15,164,107,119,106,74,30,0,155,199,209,174,97,48,24,17,24,40,47,51,47,23,0,0,0,0,0,0,0,0;
13:14:14,111,158,164,148,111,58,57,72,79,99,144,183,226,255,238,177,119,92,108,143,174,162,107,56,53,68,89,109,134;
13:14:14,503,75,97,121,133,108,101,102,106,130,155,131,93,57,33,28,36,59,96,146,212,255,246,197,127,67,37,36,55;
13:14:13,466,244,246,194,105,14,4,41,89,142,184,203,229,255,247,199,129,56,13,25,69,95,88,75,80,92,118,155,202;
13:14:13,3837,38,54,62,52,29,22,26,37,54,69,63,45,25,14,23,49,90,148,221,255,252,217,161,107,75,53,38,30;
13:14:12,4646,12,9,33,83,154,198,191,139,81,58,62,84,115,162,205,238,255,243,181,128,78,29,3,21,46,63,59,34;
13:14:12,4120,13,14,44,101,187,242,238,178,95,37,28,47,85,147,201,239,255,236,162,101,49,10,7,49,84,95,77,37;
13:14:11,4245,183,136,84,38,10,20,35,36,30,31,45,80,126,178,203,192,150,91,24,1,13,51,123,198,237,255,251,220;
13:14:10,7584,45,18,2,3,33,70,86,75,50,37,54,97,155,223,255,250,215,160,83,36,10,3,26,76,116,133,120,79;
13:14:10,4586,7,10,24,50,103,139,145,121,81,39,27,44,87,162,225,255,242,189,100,42,11,5,26,65,88,87,63,24;
