12:42:41,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300;
12:42:41,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300;
12:37:14,8,39,82,168,249,225,139,62,38,94,156,147,108,67,44,60,110,184,253,255,224,180,122,68,29,10,19,37,41;
12:37:14,24,8,22,31,35,49,69,82,82,60,24,19,29,53,114,167,206,228,225,185,146,143,180,242,255,2208,20,49,92;
12:37:13,228,42,10,1,39,141,225,255,222,156,104,84,96,135,195,242,249,205,121,33,19,38,60,84,113,125,130,123,86;
12:37:13,303,255,242,190,114,42,12,8,15,27,43,72,121,42,255,215,141,62,9,1,4,9,27,74,127,172,189,161,0;
12:37:12,49,144,118,73,29,5,6,13,16,20,57,124,201,255,244,165,86,38,33,56,65,54,31,10,10,35,70,105,139;
12:37:12,76,8,3,29,75,117,108,70,28,3,5,14,22,36,87,162,225,255,239,172,103,51,20,19,53,92,114,103,51;
12:37:11,240,195,126,84,80,91,85,62,32,13,8,15,21,25,28,27,21,10,2,5,23,44,54,53,58,94,161,229,255;
12:37:11,65,37,63,118,176,228,255,229,157,96,65,74,105,120,110,74,29,4,6,20,39,64,0,0,0,0,0,0,0;
12:37:10,68,245,255,236,195,142,114,95,70,35,16,47,100,132,101,35,5,31,97,149,126,68,19,8,36,64,93,136,203;
12:37:10,240,12,3,3,23,79,138,172,172,149,103,63,46,54,97,162,223,255,231,121,37,4,18,69,108,97,69,43,23;
12:37:10,47,125,113,82,49,37,76,122,119,255,228,192,150,102,58,31,10,2,3,3,0,0,0,0,0,0,0,0,0;
12:37:09,35,132,161,200,239,255,239,218,204,196,188,180,143,81,22,4,9,19,24,22,15,12,23,55,116,160,167,142,124;
12:37:09,34,206,227,197,121,32,7,22,53,90,127,149,170,175,123,46,5,13,83,203,255,238,174,101,62,56,72,107,159;
12:37:08,588,128,196,242,255,212,145,92,66,74,105,133,137,111,52,14,10,28,54,78,70,42,13,0,9,19,23,28,63;
12:37:08,161,73,52,44,60,121,205,255,243,192,19,44,83,101,91,57,12,3,33,89,153,192,168,113,52,11,8,20,24;
12:37:07,71,146,205,247,255,189,107,59,54,87,129,164,199,224,201,136,73,28,11,9,6,2,7,32,56,63,65,68,92;
12:37:07,1126,13,3,0,11,67,141,213,255,247,182,111,55,29,34,48,48,26,3,9,44,87,124,153,178,173,142,97,42;
12:37:07,150,15,6,2,16,72,145,195,211,211,213,211,221,240,255,244,226,206,187,156,150,132,88,36,13,11,16,22,21;
12:37:06,183,1,2,21,55,86,86,67,45,38,70,118,172,222,255,226,182,140,114,118,149,179,189,161,88,38,13,5,5;
12:37:06,64,104,140,166,159,104,99,124,155,191,198,151,100,67,45,30,28,48,97,159,223,255,241,207,164,111,74,61,72;
12:37:05,109,180,147,125,116,131,167,208,238,241,219,190,155,118,87,75,69,71,84,109,131,150,166,186,224,248,255,243,216;
12:37:04,217,32,17,19,44,95,122,116,89,68,75,95,124,161,208,243,255,237,191,123,83,55,30,8,7,27,52,66,53;
12:37:04,63,87,120,116,72,17,21,73,148,226,255,223,173,125,75,41,18,5,25,102,177,218,214,175,128,86,56,41,48;
12:37:03,183,232,219,184,130,56,38,38,32,34,69,122,190,245,255,204,140,88,66,52,52,42,28,51,123,177,210,223,228;
12:37:02,6688,39,46,43,36,28,26,35,52,82,133,183,230,255,229,157,93,51,39,47,52,48,38,27,20,19,18,17,24;
12:37:02,57491,67,59,37,12,0,11,28,41,60,106,161,218,255,240,173,107,64,59,80,95,86,54,17,1,7,22,39,57;
12:37:02,6932,71,65,41,14,1,12,29,48,81,143,200,242,255,216,145,84,47,47,78,108,116,95,52,13,1,7,25,54;
12:37:01,229,27,34,77,151,231,255,224,154,79,35,22,22,33,61,92,117,126,111,81,76,73,63,54,60,67,73,71,49;
12:37:01,1456,43,62,98,151,217,253,255,218,152,85,50,26,7,0,14,36,53,50,22,5,9,36,84,136,144,118,77,45;
12:37:00,96,50,41,50,83,145,214,255,244,183,102,45,14,10,30,50,61,59,44,25,39,73,116,174,227,224,186,134,80;
12:37:00,12,86,41,7,14,86,158,194,190,178,195,215,236,255,254,232,198,146,87,47,66,95,99,74,46,39,61,97,113;
12:37:00,21,94,129,173,205,193,161,131,112,99,61,23,12,23,29,34,75,157,246,255,182,106,62,56,58,42,35,49,71;
12:36:59,38,7,40,113,207,255,227,175,129,106,100,82,68,65,63,68,90,121,136,112,107,130,170,197,153,76,20,1,0;
12:36:59,18,75,137,209,255,211,167,142,120,104,72,42,50,81,83,45,45,109,204,223,178,117,77,102,143,125,85,51,42;
12:36:58,19,44,31,24,20,27,62,113,164,202,191,146,101,68,49,50,76,130,202,255,247,207,150,95,72,71,76,79,68;
12:36:58,199,32,76,144,218,255,225,163,91,34,7,2,2,6,22,53,89,117,125,105,80,52,28,15,17,21,22,18,16;
12:36:57,416,46,28,11,6,28,55,72,72,66,70,94,141,202,255,254,219,160,96,40,21,11,2,1,19,43,64,72,61;
12:36:57,20,156,220,245,206,108,33,9,28,62,62,38,26,47,96,140,154,142,138,191,237,255,247,225,191,161,135,114,106;
12:36:57,40,21,11,7,24,89,170,233,255,238,198,147,102,71,50,42,36,25,17,38,95,155,191,197,177,137,95,63,37;
12:36:56,198,99,132,121,70,13,16,69,146,222,255,226,172,116,61,31,12,1,17,91,170,221,227,189,130,79,42,29,50;
12:36:56,15,27,46,55,70,114,160,204,239,255,252,228,177,107,35,5,4,7,5,13,42,94,152,194,191,149,87,32,11;
12:36:55,105,253,255,246,229,194,165,120,63,19,43,121,190,214,200,153,121,125,156,173,158,111,51,13,35,93,142,178,229;
12:36:55,156,14,1,8,49,142,221,255,230,163,90,43,20,22,59,118,164,170,126,40,2,15,63,134,187,180,143,95,44;
12:36:55,549,68,65,48,21,6,38,87,120,122,84,39,12,19,59,92,94,67,27,6,38,100,171,239,255,214,157,106,71;
12:36:54,126,52,94,156,220,255,242,198,129,59,19,11,14,15,4,2,23,60,86,72,47,30,38,80,120,114,84,52,35;
12:36:54,63,239,255,226,167,93,52,41,56,98,147,179,191,179,136,103,73,41,14,11,21,28,24,13,8,21,54,105,181;
12:36:53,47,7,38,83,123,135,104,91,111,160,201,201,166,107,32,4,36,102,189,255,232,191,158,143,146,143,120,79,22;
12:36:52,23,78,62,93,165,230,255,223,143,64,28,22,32,49,78,124,178,220,219,128,60,31,44,120,212,238,230,197,133;
12:36:52,69,33,47,54,47,22,10,15,40,97,177,212,203,163,117,91,89,112,157,214,251,255,214,136,61,27,12,7,17;
12:36:51,19,52,76,86,68,32,35,69,118,168,182,149,105,69,36,16,22,60,133,218,255,245,197,134,92,67,51,41,37;
12:36:51,20,82,103,88,46,15,36,95,164,226,255,244,226,208,164,108,56,15,13,69,124,149,134,91,55,33,22,25,45;
12:36:50,146,53,97,118,103,57,35,67,136,219,255,243,229,217,167,90,29,2,32,113,156,154,115,66,38,26,18,14,18;
12:36:50,514,11,34,64,89,96,96,85,67,55,53,48,44,42,49,73,121,188,250,255,207,137,64,13,1,1,2,1,1;
12:36:49,85,56,32,25,44,90,127,129,96,60,67,106,160,213,255,248,217,178,142,112,110,98,62,20,10,31,61,82,81;
12:36:49,130,12,26,65,124,199,237,227,173,95,26,5,10,36,101,172,228,255,235,157,86,30,2,17,72,110,111,77,30;
12:36:49,512,110,153,207,252,255,219,158,83,23,12,37,55,50,31,30,62,115,160,159,118,58,9,9,62,102,112,96,88;
12:36:48,217,140,131,131,136,135,153,155,118,57,13,11,43,90,130,127,105,84,66,34,30,42,71,140,227,255,242,205,162;
12:36:48,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300;
12:36:48,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300;
12:36:45,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300;
12:36:45,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300;
12:36:07,45,107,126,123,96,46,24,19,16,25,63,123,197,255,248,168,97,68,85,100,82,46,11,7,33,52,58,60,77;
12:36:07,9122,176,222,255,246,220,184,131,82,50,36,52,113,181,219,204,144,77,34,13,12,29,0,0,0,0,0,0,0;
12:36:06,75,21,8,32,84,153,165,142,101,59,28,14,3,7,53,136,208,237,218,155,94,67,82,139,214,255,250,196,91;
12:36:06,334,178,177,146,92,43,44,61,69,66,61,53,50,48,30,8,0,16,72,173,239,255,220,161,118,101,106,128,158;
12:36:06,239,104,186,239,255,234,184,130,59,95,133,169,166,129,92,71,74,0,0,0,0,0,0,0,0,0,0,0,0;
12:36:05,685,2,29,71,102,100,66,25,1,11,50,72,69,56,69,112,163,212,248,255,227,183,131,84,64,71,69,45,9;
12:36:05,658,237,255,232,165,70,59,87,111,122,117,97,97,114,117,87,41,8,22,101,191,237,230,210,201,185,176,181,201;
12:36:04,21,146,44,19,85,148,120,64,27,43,92,125,148,166,175,182,189,185,157,90,47,54,85,105,72,68,133,230,255;
12:36:04,255,247,179,99,41,24,19,11,11,23,41,70,111,152,167,141,113,91,77,64,0,0,0,0,0,0,0,0,0;
12:36:03,10,33,57,105,159,190,159,102,51,28,33,37,45,64,105,165,220,255,254,207,150,96,52,20,7,13,31,44,36;
12:36:03,11,82,22,9,40,73,63,34,9,11,36,54,60,65,99,166,225,255,242,168,89,39,24,48,113,180,230,238,175;
12:36:02,25,29,44,82,114,85,58,81,155,247,13,23,53,79,102,142,203,227,217,182,127,0,0,0,0,0,0,0,0;
12:36:01,176,75,70,53,27,1,17,55,95,138,159,166,190,227,255,239,207,171,138,81,44,19,5,18,49,64,70,70,69;
12:36:01,15,43,9,25,95,186,220,195,137,101,123,150,172,193,221,244,255,244,207,155,147,144,117,66,20,16,50,90,91;
12:36:00,58,35,101,171,228,255,216,151,87,41,22,19,12,4,15,71,144,202,224,195,128,67,32,29,45,53,43,20,3;
12:36:00,867,7,2,13,51,133,210,255,250,198,120,63,28,18,37,66,84,76,45,8,8,31,65,109,146,213,252,255,229;
12:35:59,301,3,31,85,148,189,170,119,60,17,4,10,13,19,59,128,197,244,255,207,139,77,36,24,46,73,79,55,14;
12:35:59,85,121,122,101,59,6,14,57,100,139,145,138,160,209,255,245,197,135,78,25,19,32,51,89,122,121,112,105,106;
12:35:58,332,75,151,218,238,178,97,32,1,13,40,40,21,2,8,41,83,126,172,230,255,238,187,117,53,23,10,5,20;
12:35:58,815,22,39,51,48,26,22,36,63,96,110,89,52,20,5,5,10,19,43,101,172,229,255,237,175,110,57,23,11;
12:35:58,119,71,116,135,120,77,50,65,120,201,255,252,214,155,80,32,9,2,16,55,82,90,76,48,25,14,5,3,24;
12:35:57,112,67,109,141,172,223,242,245,238,228,216,214,225,245,255,250,227,171,94,28,6,3,7,10,10,6,5,11,28;
12:35:57,624,115,93,57,26,28,47,62,65,61,64,83,124,179,233,255,232,169,87,20,2,2,9,22,47,75,104,125,124;
12:35:56,50300,51,47,31,11,0,9,25,40,63,108,161,216,255,244,177,112,71,64,75,81,68,40,11,1,7,17,29,43;
12:35:56,49112,54,49,31,10,0,12,30,43,63,106,159,216,255,242,174,107,65,61,80,92,81,49,15,0,5,17,30,45;
12:35:55,25,83,141,169,154,106,56,27,26,46,72,78,63,35,8,29,79,134,194,255,249,215,171,129,95,77,56,38,37;
12:35:55,76,169,177,148,89,17,1,24,58,93,121,149,198,249,255,193,114,48,24,34,50,46,27,24,51,77,100,118,139;
12:35:55,364,24,29,24,21,52,107,174,230,255,224,177,146,138,130,104,71,33,12,23,46,61,61,55,56,53,45,36,23;
12:35:54,15,69,141,211,235,155,74,33,34,72,100,84,63,48,24,3,14,69,161,241,255,214,142,78,45,23,11,9,22;
12:35:54,87,60,66,78,92,116,174,232,255,227,155,79,26,3,2,3,5,18,44,86,138,181,209,233,242,207,154,105,68;
12:35:53,20,98,123,146,146,114,83,61,52,52,57,50,44,52,83,113,132,147,167,207,240,255,251,231,200,172,145,118,91;
12:35:53,38,170,111,78,81,117,151,147,98,34,4,22,62,105,144,147,125,91,60,38,43,41,28,31,90,164,227,255,233;
12:35:53,36,255,202,121,61,47,60,84,115,133,131,158,185,174,100,17,9,71,151,166,112,95,132,171,109,41,20,85,224;
12:35:52,43,240,255,239,194,119,75,46,19,2,24,79,139,171,146,80,29,16,44,79,77,47,12,8,53,101,136,162,201;
12:35:51,42,16,73,166,255,245,147,56,9,17,34,28,18,17,15,15,33,66,104,110,80,46,21,13,10,10,16,20,10;
12:35:51,29,77,79,119,192,252,255,211,138,70,38,25,18,17,22,41,67,83,74,42,42,66,101,145,168,159,145,131,106;
12:35:50,111,56,63,62,53,60,76,95,106,101,70,59,84,144,222,255,235,174,96,31,9,7,16,40,67,83,86,75,53;
